Match ID;Region;Team;Pick;pick rival;pick Decider;Orden pick;Gano mapa Propio;gano mapa Rival;gano Decider;pick propio Pistol atk;Pick propio Pistol def;pick propio Atk propio;pick propio Defensa propia;pick propio Atk rival;pick propio Def rival;pick rival Pistol Atk;pick rival Pisto Def;pick rival Atk propio;pick rival Defensa propia; pick rival Atk rival;pick rival  Def rival;pick decider Pistol Atk;pick decider Pisto Def;pick decider Atk propio;pick decider Defensa propia;pick decider Atk rival;pick decider Def rival;Torneo;Stats equipo;;;;;;;;;;;
M-241;EMEA;KOI;Split;Lotus;Ascent;2do;1;1;No jugado;1;1;6;7;0;6;1;1;4;9;3;0;0;0;0;0;0;0;LCQ EMEA;5.49;;;;;;0;;6;7;0;6
M-242;EMEA;Giants;Split;Pearl;Lotus;1ro;1;1;No jugado;1;1;10;3;3;2;0;1;4;9;3;8;;;0;0;0;0;LCQ EMEA;5.77;;;;;;0;;10;3;3;2
M-242;EMEA;Karmine Corp;Pearl;Split;Lotus;2do;0;0;No jugado;0;1;3;8;4;9;0;0;3;2;10;3;0;0;0;0;0;0;LCQ EMEA;5.04;;;;;;1;;3;8;4;9
M-243;EMEA;Navi;Ascent;Lotus;Pearl;1ro;0;1;1;0;0;5;2;6;7;1;0;6;7;5;1;0;1;8;5;3;4;LCQ EMEA;5.49;;;;;;1;;5;2;6;7
M-243;EMEA;Karmine Corp;Lotus;Ascent;Pearl;2do;0;1;0;1;0;5;1;6;7;1;1;6;7;5;2;0;1;3;4;8;5;LCQ EMEA;5.04;;;;;;0;;5;1;6;7
M-244;EMEA;Giants;Pearl;Haven;Ascent;1ro;1;1;No jugado;1;1;7;6;0;5;1;0;6;8;5;7;;;0;0;0;0;LCQ EMEA;5.77;;;;;;1;;7;6;0;5
M-244;EMEA;KOI;Haven;Pearl;Ascent;2do;0;0;No jugado;1;0;5;7;6;8;0;0;0;5;7;6;0;0;0;0;0;0;LCQ EMEA;5.49;;;;;;1;;5;7;6;8
M-245;EMEA;Navi;Pearl;Split;;1ro;1;1;No jugado;1;0;10;3;8;2;0;1;6;8;5;7;;;0;0;0;0;LCQ EMEA;5.49;;;;;;0;;10;3;8;2
M-245;EMEA;KOI;Split;Pearl;0;2do;0;0;No jugado;0;1;5;7;6;8;1;0;8;2;10;3;0;0;0;0;0;0;LCQ EMEA;5.49;;;;;;1;;5;7;6;8
M-246;EMEA;Navi;Ascent;Fracture;Lotus;3ro;0;1;No jugado;;;;;;;1;1;8;5;7;2;;;0;0;0;0;LCQ EMEA;5.49;;;;;;0;;;;;
M-246;EMEA;KOI;Fracture;Ascent;Lotus;4to;0;No jugado;No jugado;0;0;7;2;8;5;0;0;0;0;0;0;0;0;0;0;0;0;LCQ EMEA;5.49;;;;;;;;7;2;8;5
M-247;Pacific;Talon;Ascent;Fracture;Pearl;1ro;1;1;No jugado;0;1;7;6;3;5;1;1;7;6;2;5;;;0;0;0;0;LCQ Pacific;5.27;;;;;;0;;7;6;3;5
M-247;Pacific;DFM;Fracture;Ascent;Pearl;2do;0;0;No jugado;0;0;2;5;7;6;0;1;3;5;7;6;0;0;0;0;0;0;LCQ Pacific;5.77;;;;;;0;;2;5;7;6
M-248;Pacific;Rex Regnum;Ascent;Split;Bind;1ro;1;1;No jugado;0;0;6;7;4;6;1;1;7;6;5;5;;;0;0;0;0;LCQ Pacific;5.44;;;;;;0;;6;7;4;6
M-248;Pacific;Global;Split;Ascent;Bind;2do;0;0;No jugado;0;0;5;5;7;6;1;1;4;6;6;7;0;0;0;0;0;0;LCQ Pacific;5.75;;;;;;0;;5;5;7;6
M-249;Pacific;Gen.G;Split;Pearl;Haven;1ro;1;0;1;0;1;6;7;5;5;0;1;2;9;3;10;1;1;10;5;9;4;LCQ Pacific;5.38;;;;;;0;;6;7;5;5
M-249;Pacific;Talon;Pearl;Split;Haven;2do;1;0;0;0;1;3;10;2;9;0;1;5;5;6;7;0;0;9;4;10;5;LCQ Pacific;5.27;;;;;;0;;3;10;2;9
M-250;Pacific;Zeta Division;Split;Haven;Ascent;1ro;1;0;1;1;0;7;6;5;3;0;0;2;0;3;10;0;1;11;10;10;9;LCQ Pacific;5.21;;;;;;1;;7;6;5;3
M-250;Pacific;Rex Regnum;Haven;Split;Ascent;2do;1;0;0;1;1;3;10;2;0;1;0;5;3;7;6;0;1;10;9;11;10;LCQ Pacific;5.44;;;;;;1;;3;10;2;0
M-251;Pacific;Gen.G;Ascent;Haven;Lotus;1ro;0;0;No jugado;0;0;4;4;5;8;0;1;3;3;4;9;;;0;0;0;0;LCQ Pacific;5.38;;;;;;0;;4;4;5;8
M-251;Pacific;Team Secret;Haven;Ascent;Lotus;2do;1;1;No jugado;0;1;4;9;3;3;1;1;5;8;4;4;0;0;0;0;0;0;LCQ Pacific;5.37;;;;;;0;;4;9;3;3
M-252;Pacific;Zeta Division;Fracture;Lotus;Ascent;1ro;1;1;No jugado;1;0;7;6;6;1;1;0;9;4;6;3;;;0;0;0;0;LCQ Pacific;5.21;;;;;;1;;7;6;6;1
M-252;Pacific;Team Secret;Lotus;Fracture;Ascent;2do;0;0;No jugado;1;0;6;3;9;4;1;0;6;1;7;6;0;0;0;0;0;0;LCQ Pacific;5.37;;;;;;1;;6;3;9;4
M-253;Pacific;Gen.G;Pearl;Haven;;1ro;0;1;No jugado;0;0;4;7;5;8;0;1;4;9;3;7;;;0;0;0;0;LCQ Pacific;5.38;;;;;;0;;4;7;5;8
M-253;Pacific;Team Secret;Haven;Pearl;0;2do;0;1;No jugado;0;1;3;7;4;9;1;1;5;8;4;7;0;0;0;0;0;0;LCQ Pacific;5.37;;;;;;0;;3;7;4;9
M-254;Pacific;Gen.G;Lotus;Ascent;Fracture;1ro;0;0;No jugado;1;0;4;2;10;3;0;0;0;2;10;3;;;0;0;0;0;LCQ Pacific;5.38;;;;;;1;;4;2;10;3
M-254;Pacific;Team Secret;Ascent;Lotus;Fracture;2do;1;1;No jugado;1;1;10;3;0;2;1;0;10;3;4;2;0;0;0;0;0;0;LCQ Pacific;5.37;;;;;;1;;10;3;0;2
M-255;Pacific;Team Secret;Ascent;Fracture;;1ro;1;0;No jugado;1;1;6;7;3;6;1;0;5;7;6;8;;;0;0;0;0;LCQ Pacific;5.37;;;;;;1;;6;7;3;6
M-255;Pacific;Zeta Division;Fracture;Ascent;0;2do;1;0;No jugado;1;0;6;8;5;7;0;0;3;6;6;7;0;0;0;0;0;0;LCQ Pacific;5.21;;;;;;1;;6;8;5;7
M-256;Pacific;Team Secret;Lotus;Split;Bind;1ro;0;0;No jugado;0;0;1;5;7;6;1;0;5;2;10;3;;;0;0;0;0;LCQ Pacific;5.37;;;;;;1;;1;5;7;6
M-256;Pacific;Zeta Division;Split;Lotus;Bind;2do;1;1;No jugado;1;0;10;3;5;2;1;1;7;6;1;5;0;0;0;0;0;0;LCQ Pacific;5.21;;;;;;0;;10;3;5;2
M-257;Pacific;Gen.G;Lotus;Haven;Ascent;1ro;0;1;1;0;0;0;2;10;3;1;1;5;8;4;2;1;1;9;4;4;3;LCQ Pacific;5.38;;;;;;0;;0;2;10;3
M-257;Pacific;Rex Regnum;Haven;Lotus;Ascent;2do;0;1;0;0;0;4;2;5;8;1;1;10;3;0;2;0;0;4;3;9;4;LCQ Pacific;5.44;;;;;;0;;4;2;5;8
