filtro;Region;team;mapa;seleccion;gano_map;pistol_atk;pistol_def;atk_propio;defensa_propia;atk_rival;def_rival;ganadas_totales;perdidas_totales;total_jugadas;torneo;stats_equipo;ranking;elo;rib_rank;rwr;rondas_ganadas_ano;rondas_perdidas_ano;rival;stats_equipo_rival;rating_rival;elo_rival;rib_rival;rwr_rival;rondas_ganadas_rival;rondas_perdidas_rival
1;Pacific;Talon;Haven;Decider;0;0;0;9;4;10;5;13;15;28;LCQ Pacific;5.27;699;1664;1498;0.485714286;340;360;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Zeta Division;Ascent;Decider;1;0;1;11;10;10;9;21;19;40;LCQ Pacific;5.21;812;1650;1514;0.480140187;411;445;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;Pacific;Rex Regnum;Ascent;Decider;0;0;1;10;9;11;10;19;21;40;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Pacific;Gen.G;Ascent;Decider;1;1;1;9;4;4;3;13;7;20;LCQ Pacific;5.38;700;1735;1457;0.464646465;414;477;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;Pacific;Rex Regnum;Ascent;Decider;0;0;0;4;3;9;4;7;13;20;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Gen.G;5.38;700;1735;1457;0.464646465;414;477
0;EMEA;KOI;Haven;Decider;1;1;1;5;8;4;2;13;6;19;LCQ EMEA;5.49;686;1355;1437;0.465116279;340;391;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;EMEA;Heretics;Haven;Decider;0;0;0;4;2;5;8;6;13;19;LCQ EMEA;5.26;663;1325;1392;0.439201452;242;309;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;BBL;Bind;Decider;0;1;0;7;5;8;6;12;14;26;LCQ EMEA;5.31;684;1426;1446;0.473421927;285;317;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
0;EMEA;Karmine Corp;Bind;Decider;1;1;0;8;6;7;5;14;12;26;LCQ EMEA;5.04;667;1335;1425;0.422190202;293;401;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Karmine Corp;Pearl;Decider;0;0;1;3;4;8;5;7;13;20;LCQ EMEA;5.04;667;1335;1425;0.422190202;293;401;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Navi;Pearl;Decider;1;0;1;8;5;3;4;13;7;20;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
0;EMEA;Heretics;Haven;Decider;0;0;0;4;2;5;8;6;13;19;LCQ EMEA;5.26;663;1325;1392;0.439201452;242;309;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;KOI;Haven;Decider;1;1;1;5;8;4;2;13;6;19;LCQ EMEA;5.49;686;1355;1437;0.465116279;340;391;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Karmine Corp;Bind;Decider;1;1;0;8;6;7;5;14;12;26;LCQ EMEA;5.04;667;1335;1425;0.422190202;293;401;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;BBL;Bind;Decider;0;1;0;7;5;8;6;12;14;26;LCQ EMEA;5.31;684;1426;1446;0.473421927;285;317;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Navi;Pearl;Decider;1;0;1;8;5;3;4;13;7;20;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Karmine Corp;Pearl;Decider;0;0;1;3;4;8;5;7;13;20;LCQ EMEA;5.04;667;1335;1425;0.422190202;293;401;Navi;5.49;828;1636;1572;0.511610487;683;652
1;Americas;KRU;Bind;Decider;1;0;0;5;8;7;4;13;11;24;LCQ Americas;5.46;786;1685;1436;0.485776805;444;470;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;FURIA;Bind;Decider;0;1;1;7;4;5;8;11;13;24;LCQ Americas;5.42;693;1700;1528;0.487922705;404;424;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;100 Thieves;Bind;Decider;0;1;0;5;2;10;3;7;13;20;LCQ Americas;5.55;701;1666;1484;0.468085106;352;400;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Sentinels;Bind;Decider;1;1;0;10;3;5;2;13;7;20;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;Sentinels;Split;Decider;0;0;0;4;4;8;5;8;13;21;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Cloud9;Split;Decider;1;1;1;8;5;4;4;13;8;21;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;KRU;Haven;Decider;1;0;0;8;5;2;4;13;6;19;LCQ Americas;5.46;786;1685;1436;0.485776805;444;470;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Cloud9;Haven;Decider;0;1;1;2;4;8;5;6;13;19;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;FURIA;Bind;Decider;0;1;1;7;4;5;8;11;13;24;LCQ Americas;5.42;693;1700;1528;0.487922705;404;424;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;KRU;Bind;Decider;1;0;0;5;8;7;4;13;11;24;LCQ Americas;5.46;786;1685;1436;0.485776805;444;470;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;Sentinels;Bind;Decider;1;1;0;10;3;5;2;13;7;20;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;100 Thieves;Bind;Decider;0;1;0;5;2;10;3;7;13;20;LCQ Americas;5.55;701;1666;1484;0.468085106;352;400;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Cloud9;Split;Decider;1;1;1;8;5;4;4;13;8;21;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Sentinels;Split;Decider;0;0;0;4;4;8;5;8;13;21;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Cloud9;Haven;Decider;0;1;1;2;4;8;5;6;13;19;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;KRU;Haven;Decider;1;0;0;8;5;2;4;13;6;19;LCQ Americas;5.46;786;1685;1436;0.485776805;444;470;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;EMEA;Vitality;Lotus;Decider;1;1;1;5;8;3;7;13;10;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Liquid;Lotus;Decider;0;0;0;3;7;5;8;10;13;23;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Navi;Pearl;Decider;1;1;1;6;7;5;2;13;7;20;EMEA;5.49;828;1636;1572;0.511610487;683;652;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Giants;Pearl;Decider;0;0;0;5;2;6;7;7;13;20;EMEA;5.77;827;1628;1586;0.513874615;500;473;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Fut;Ascent;Decider;0;0;0;0;6;6;7;6;13;19;EMEA;5.39;847;1668;1587;0.5;567;567;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Liquid;Ascent;Decider;1;1;1;6;7;0;6;13;6;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;BBL;Split;Decider;0;1;1;5;6;6;7;11;13;24;EMEA;5.31;684;1426;1446;0.473421927;285;317;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Fnatic;Split;Decider;1;0;0;6;7;5;6;13;11;24;EMEA;5.78;988;2000;1771;0.587324982;797;560;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Navi;Ascent;Decider;1;0;1;2;11;1;1;13;2;15;EMEA;5.49;828;1636;1572;0.511610487;683;652;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Heretics;Ascent;Decider;0;0;1;1;1;2;11;2;13;15;EMEA;5.26;663;1325;1392;0.439201452;242;309;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Liquid;Lotus;Decider;1;1;0;7;6;5;5;13;10;23;EMEA;5.33;854;1650;1586;0.501798561;558;554;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Giants;Lotus;Decider;0;1;0;5;5;7;6;10;13;23;EMEA;5.77;827;1628;1586;0.513874615;500;473;Liquid;5.33;854;1650;1586;0.501798561;558;554
0;EMEA;BBL;Icebox;Decider;1;0;1;2;11;7;1;13;8;21;EMEA;5.31;684;1426;1446;0.473421927;285;317;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;EMEA;Heretics;Icebox;Decider;0;0;1;7;1;2;11;8;13;21;EMEA;5.26;663;1325;1392;0.439201452;242;309;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Karmine Corp;Haven;Decider;1;0;1;5;8;4;7;13;11;24;EMEA;5.04;667;1335;1425;0.422190202;293;401;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;KOI;Haven;Decider;0;0;1;4;7;5;8;11;13;24;EMEA;5.49;686;1355;1437;0.465116279;340;391;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;KOI;Bind;Decider;0;0;1;0;5;7;6;5;13;18;EMEA;5.49;686;1355;1437;0.465116279;340;391;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;BBL;Bind;Decider;1;0;1;7;6;0;5;13;5;18;EMEA;5.31;684;1426;1446;0.473421927;285;317;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Giants;Ascent;Decider;1;1;0;6;7;5;5;13;10;23;EMEA;5.77;827;1628;1586;0.513874615;500;473;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Vitality;Ascent;Decider;0;1;0;5;5;6;7;10;13;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Giants;5.77;827;1628;1586;0.513874615;500;473
0;EMEA;Liquid;Bind;Decider;1;0;1;7;6;2;5;13;7;20;EMEA;5.33;854;1650;1586;0.501798561;558;554;BBL;5.31;684;1426;1446;0.473421927;285;317
0;EMEA;BBL;Bind;Decider;0;0;1;2;5;7;6;7;13;20;EMEA;5.31;684;1426;1446;0.473421927;285;317;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;KOI;Ascent;Decider;1;1;0;8;5;7;4;13;11;24;EMEA;5.49;686;1355;1437;0.465116279;340;391;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Heretics;Ascent;Decider;0;1;0;7;4;8;5;11;13;24;EMEA;5.26;663;1325;1392;0.439201452;242;309;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Liquid;Lotus;Decider;1;1;0;6;7;5;3;13;8;21;EMEA;5.33;854;1650;1586;0.501798561;558;554;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;KOI;Lotus;Decider;0;1;0;5;3;6;7;8;13;21;EMEA;5.49;686;1355;1437;0.465116279;340;391;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Vitality;Ascent;Decider;0;1;0;5;6;6;7;11;13;24;EMEA;5.43;673;1418;1457;0.487256372;352;342;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Liquid;Ascent;Decider;1;1;0;6;7;5;6;13;11;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Fnatic;Lotus;Decider;1;1;1;11;2;0;1;13;1;14;EMEA;5.78;988;2000;1771;0.587324982;797;560;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Fut;Lotus;Decider;0;0;0;0;1;11;2;1;13;14;EMEA;5.39;847;1668;1587;0.5;567;567;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Vitality;Lotus;Decider;0;0;1;3;3;4;9;6;13;19;EMEA;5.43;673;1418;1457;0.487256372;352;342;Fut;5.39;847;1668;1587;0.5;567;567
0;EMEA;Fut;Lotus;Decider;1;0;1;4;9;3;3;13;6;19;EMEA;5.39;847;1668;1587;0.5;567;567;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Liquid;Lotus;Decider;0;0;0;3;7;5;8;10;13;23;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Vitality;Lotus;Decider;1;1;1;5;8;3;7;13;10;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Liquid;5.33;854;1650;1586;0.501798561;558;554
0;EMEA;Giants;Pearl;Decider;0;0;0;5;2;6;7;7;13;20;EMEA;5.77;827;1628;1586;0.513874615;500;473;Navi;5.49;828;1636;1572;0.511610487;683;652
0;EMEA;Navi;Pearl;Decider;1;1;1;6;7;5;2;13;7;20;EMEA;5.49;828;1636;1572;0.511610487;683;652;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Liquid;Ascent;Decider;1;1;1;6;7;0;6;13;6;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Fut;Ascent;Decider;0;0;0;0;6;6;7;6;13;19;EMEA;5.39;847;1668;1587;0.5;567;567;Liquid;5.33;854;1650;1586;0.501798561;558;554
0;EMEA;Fnatic;Split;Decider;1;0;0;6;7;5;6;13;11;24;EMEA;5.78;988;2000;1771;0.587324982;797;560;BBL;5.31;684;1426;1446;0.473421927;285;317
0;EMEA;BBL;Split;Decider;0;1;1;5;6;6;7;11;13;24;EMEA;5.31;684;1426;1446;0.473421927;285;317;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Heretics;Ascent;Decider;0;0;1;1;1;2;11;2;13;15;EMEA;5.26;663;1325;1392;0.439201452;242;309;Navi;5.49;828;1636;1572;0.511610487;683;652
0;EMEA;Navi;Ascent;Decider;1;0;1;2;11;1;1;13;2;15;EMEA;5.49;828;1636;1572;0.511610487;683;652;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Giants;Lotus;Decider;0;1;0;5;5;7;6;10;13;23;EMEA;5.77;827;1628;1586;0.513874615;500;473;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Liquid;Lotus;Decider;1;1;0;7;6;5;5;13;10;23;EMEA;5.33;854;1650;1586;0.501798561;558;554;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Heretics;Icebox;Decider;0;0;1;7;1;2;11;8;13;21;EMEA;5.26;663;1325;1392;0.439201452;242;309;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;BBL;Icebox;Decider;1;0;1;2;11;7;1;13;8;21;EMEA;5.31;684;1426;1446;0.473421927;285;317;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;KOI;Haven;Decider;0;0;1;4;7;5;8;11;13;24;EMEA;5.49;686;1355;1437;0.465116279;340;391;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Karmine Corp;Haven;Decider;1;0;1;5;8;4;7;13;11;24;EMEA;5.04;667;1335;1425;0.422190202;293;401;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;BBL;Bind;Decider;1;0;1;7;6;0;5;13;5;18;EMEA;5.31;684;1426;1446;0.473421927;285;317;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;KOI;Bind;Decider;0;0;1;0;5;7;6;5;13;18;EMEA;5.49;686;1355;1437;0.465116279;340;391;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Vitality;Ascent;Decider;0;1;0;5;5;6;7;10;13;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Giants;Ascent;Decider;1;1;0;6;7;5;5;13;10;23;EMEA;5.77;827;1628;1586;0.513874615;500;473;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;BBL;Bind;Decider;0;0;1;2;5;7;6;7;13;20;EMEA;5.31;684;1426;1446;0.473421927;285;317;Liquid;5.33;854;1650;1586;0.501798561;558;554
0;EMEA;Liquid;Bind;Decider;1;0;1;7;6;2;5;13;7;20;EMEA;5.33;854;1650;1586;0.501798561;558;554;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Heretics;Ascent;Decider;0;1;0;7;4;8;5;11;13;24;EMEA;5.26;663;1325;1392;0.439201452;242;309;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;KOI;Ascent;Decider;1;1;0;8;5;7;4;13;11;24;EMEA;5.49;686;1355;1437;0.465116279;340;391;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;KOI;Lotus;Decider;0;1;0;5;3;6;7;8;13;21;EMEA;5.49;686;1355;1437;0.465116279;340;391;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Liquid;Lotus;Decider;1;1;0;6;7;5;3;13;8;21;EMEA;5.33;854;1650;1586;0.501798561;558;554;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Liquid;Ascent;Decider;1;1;0;6;7;5;6;13;11;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Vitality;Ascent;Decider;0;1;0;5;6;6;7;11;13;24;EMEA;5.43;673;1418;1457;0.487256372;352;342;Liquid;5.33;854;1650;1586;0.501798561;558;554
0;EMEA;Fut;Lotus;Decider;0;0;0;0;1;11;2;1;13;14;EMEA;5.39;847;1668;1587;0.5;567;567;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Fnatic;Lotus;Decider;1;1;1;11;2;0;1;13;1;14;EMEA;5.78;988;2000;1771;0.587324982;797;560;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Fut;Lotus;Decider;1;0;1;4;9;3;3;13;6;19;EMEA;5.39;847;1668;1587;0.5;567;567;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Vitality;Lotus;Decider;0;0;1;3;3;4;9;6;13;19;EMEA;5.43;673;1418;1457;0.487256372;352;342;Fut;5.39;847;1668;1587;0.5;567;567
1;Americas;Sentinels;Ascent;Decider;1;1;1;9;5;8;4;14;12;26;Americas;5.88;700;1796;1463;0.466582598;370;423;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;100 Thieves;Ascent;Decider;0;0;0;8;4;9;5;12;14;26;Americas;5.55;701;1666;1484;0.468085106;352;400;Sentinels;5.88;700;1796;1463;0.466582598;370;423
0;Americas;LOUD;Haven;Decider;1;1;1;8;5;7;4;13;11;24;Americas;5.61;944;2000;1655;0.537700865;870;748;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Americas;mibr;Haven;Decider;0;0;0;7;4;8;5;11;13;24;Americas;5.43;668;1554;1510;0.418772563;232;322;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;Cloud9;Pearl;Decider;0;0;1;4;3;5;8;7;13;20;Americas;5.78;752;1745;1610;0.536257833;599;518;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;LOUD;Pearl;Decider;1;0;1;5;8;4;3;13;7;20;Americas;5.61;944;2000;1655;0.537700865;870;748;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Leviatan;Ascent;Decider;0;0;1;1;9;3;10;10;13;23;Americas;5.47;710;2000;1540;0.493414387;487;500;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;FURIA;Ascent;Decider;1;0;1;3;10;1;9;13;10;23;Americas;5.42;693;1700;1528;0.487922705;404;424;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;KRU;Pearl;Decider;0;1;1;7;5;8;6;12;14;26;Americas;5.46;786;1685;1436;0.485776805;444;470;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;mibr;Pearl;Decider;1;0;0;8;6;7;5;14;12;26;Americas;5.43;668;1554;1510;0.418772563;232;322;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;NRG;Split;Decider;0;0;1;6;8;7;9;14;16;30;Americas;5.25;916;1816;1592;0.531468531;760;670;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;mibr;Split;Decider;1;0;1;7;9;6;8;16;14;30;Americas;5.43;668;1554;1510;0.418772563;232;322;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Sentinels;Pearl;Decider;0;0;1;2;2;3;10;4;13;17;Americas;5.88;700;1796;1463;0.466582598;370;423;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Leviatan;Pearl;Decider;1;0;1;3;10;2;2;13;4;17;Americas;5.47;710;2000;1540;0.493414387;487;500;Sentinels;5.88;700;1796;1463;0.466582598;370;423
0;Americas;Evil Genius;Fracture;Decider;1;0;0;6;7;5;2;13;7;20;Americas;5.57;989;2000;1667;0.535262206;888;771;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;KRU;Fracture;Decider;0;1;1;5;2;6;7;7;13;20;Americas;5.46;786;1685;1436;0.485776805;444;470;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;LOUD;Ascent;Decider;1;1;1;4;9;3;5;13;8;21;Americas;5.61;944;2000;1655;0.537700865;870;748;Sentinels;5.88;700;1796;1463;0.466582598;370;423
0;Americas;Sentinels;Ascent;Decider;0;0;0;3;5;4;9;8;13;21;Americas;5.88;700;1796;1463;0.466582598;370;423;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;KRU;Fracture;Decider;0;0;0;4;1;5;8;5;13;18;Americas;5.46;786;1685;1436;0.485776805;444;470;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;100 Thieves;Fracture;Decider;1;1;1;5;8;4;1;13;5;18;Americas;5.55;701;1666;1484;0.468085106;352;400;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;FURIA;Haven;Decider;1;1;1;8;5;7;3;13;10;23;Americas;5.42;693;1700;1528;0.487922705;404;424;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;Evil Genius;Haven;Decider;0;0;0;7;3;8;5;10;13;23;Americas;5.57;989;2000;1667;0.535262206;888;771;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;Cloud9;Ascent;Decider;1;1;0;5;8;4;3;13;7;20;Americas;5.78;752;1745;1610;0.536257833;599;518;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;NRG;Ascent;Decider;0;1;0;4;3;5;8;7;13;20;Americas;5.25;916;1816;1592;0.531468531;760;670;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;100 Thieves;Lotus;Decider;1;0;0;8;5;7;4;13;11;24;Americas;5.55;701;1666;1484;0.468085106;352;400;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Leviatan;Lotus;Decider;0;1;1;7;4;8;5;11;13;24;Americas;5.47;710;2000;1540;0.493414387;487;500;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
0;Americas;LOUD;Pearl;Decider;1;1;1;12;1;0;0;13;0;13;Americas;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;Evil Genius;Pearl;Decider;0;0;0;0;0;12;1;0;13;13;Americas;5.57;989;2000;1667;0.535262206;888;771;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;Evil Genius;Ascent;Decider;1;0;1;4;9;3;7;13;10;23;Americas;5.57;989;2000;1667;0.535262206;888;771;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Leviatan;Ascent;Decider;0;0;1;3;7;4;9;10;13;23;Americas;5.47;710;2000;1540;0.493414387;487;500;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;LOUD;Split;Decider;1;1;0;8;5;6;4;13;10;23;Americas;5.61;944;2000;1655;0.537700865;870;748;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;KRU;Split;Decider;0;1;0;6;4;8;5;10;13;23;Americas;5.46;786;1685;1436;0.485776805;444;470;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;NRG;Pearl;Decider;1;1;0;8;5;2;4;13;6;19;Americas;5.25;916;1816;1592;0.531468531;760;670;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;FURIA;Pearl;Decider;0;1;0;2;4;8;5;6;13;19;Americas;5.42;693;1700;1528;0.487922705;404;424;NRG;5.25;916;1816;1592;0.531468531;760;670
0;Americas;FURIA;Haven;Decider;0;0;0;5;6;6;7;11;13;24;Americas;5.42;693;1700;1528;0.487922705;404;424;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
0;Americas;100 Thieves;Haven;Decider;1;1;1;6;7;5;6;13;11;24;Americas;5.55;701;1666;1484;0.468085106;352;400;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;Sentinels;Bind;Decider;1;1;0;9;10;8;9;19;17;36;Americas;5.88;700;1796;1463;0.466582598;370;423;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;FURIA;Bind;Decider;0;1;0;8;9;9;10;17;19;36;Americas;5.42;693;1700;1528;0.487922705;404;424;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Cloud9;Split;Decider;1;0;1;8;5;5;4;13;9;22;Americas;5.78;752;1745;1610;0.536257833;599;518;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;KRU;Split;Decider;0;0;1;5;4;8;5;9;13;22;Americas;5.46;786;1685;1436;0.485776805;444;470;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;100 Thieves;Lotus;Decider;0;1;1;5;2;6;7;7;13;20;Americas;5.55;701;1666;1484;0.468085106;352;400;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;mibr;Lotus;Decider;1;0;0;6;7;5;2;13;7;20;Americas;5.43;668;1554;1510;0.418772563;232;322;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;FURIA;Bind;Decider;1;0;1;7;6;1;5;13;6;19;Americas;5.42;693;1700;1528;0.487922705;404;424;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Leviatan;Bind;Decider;0;0;1;1;5;7;6;6;13;19;Americas;5.47;710;2000;1540;0.493414387;487;500;FURIA;5.42;693;1700;1528;0.487922705;404;424
0;Americas;NRG;Ascent;Decider;0;1;1;2;5;7;6;7;13;20;Americas;5.25;916;1816;1592;0.531468531;760;670;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;Evil Genius;Ascent;Decider;1;0;0;7;6;2;5;13;7;20;Americas;5.57;989;2000;1667;0.535262206;888;771;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Leviatan;Ascent;Decider;0;0;0;0;4;8;5;4;13;17;Americas;5.47;710;2000;1540;0.493414387;487;500;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Cloud9;Ascent;Decider;1;1;1;8;5;0;4;13;4;17;Americas;5.78;752;1745;1610;0.536257833;599;518;Leviatan;5.47;710;2000;1540;0.493414387;487;500
